account_id,signup_date,plan_tier,seats,industry,country,referral_source,is_trial,target_churn,tenure_days,current_plan_tier,current_seats,current_mrr,current_arr,billing_frequency,num_upgrades_180d,num_downgrades_180d,num_plan_changes_180d,sub_tenure_days,total_usage_30d,avg_daily_usage_30d,total_errors_30d,unique_features_30d,total_usage_90d,avg_daily_usage_90d,total_errors_90d,unique_features_90d,avg_feature_duration_sec_overall,num_tickets_90d,avg_resolution_days_90d,avg_satisfaction_90d,num_escalations_90d,overall_avg_resolution_days,overall_avg_satisfaction,pct_high_priority_tickets_overall
A-2789e3,2024-09-14,Enterprise,11,FinTech,US,partner,False,0,17,Basic,33.0,627.0,7524.0,monthly,0.0,0.0,0.0,13,19.0,9.5,0.0,2.0,61.0,10.166666666666666,0.0,6.0,316.68518518518516,0.0,0.0,0.0,0.0,0.8333333333333334,4.0,0.0
A-b07346,2024-10-10,Pro,51,HealthTech,US,partner,False,1,-9,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,20.0,10.0,2.0,2.0,337.90625,1.0,2.9166666666666665,4.0,0.0,2.5416666666666665,4.0,0.5
A-902ef7,2024-09-03,Enterprise,83,HealthTech,US,other,False,0,28,Enterprise,83.0,16517.0,198204.0,monthly,1.0,0.0,1.0,1,33.0,11.0,3.0,3.0,60.0,10.0,10.0,6.0,369.1666666666667,1.0,1.5416666666666667,0.0,0.0,2.0208333333333335,4.0,1.0
A-20736a,2024-03-16,Enterprise,50,EdTech,IN,organic,False,0,199,Enterprise,50.0,9950.0,119400.0,monthly,0.0,0.0,2.0,28,5.0,5.0,0.0,1.0,16.0,8.0,1.0,2.0,259.3333333333333,0.0,0.0,0.0,0.0,1.5,4.0,0.5
A-e4bf56,2024-10-28,Pro,17,HealthTech,IN,ads,False,0,-27,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,15.0,7.5,0.0,2.0,27.0,9.0,1.0,3.0,339.08,3.0,0.7638888888888888,5.0,0.0,1.2135416666666665,3.6666666666666665,0.75
A-cea1f0,2024-04-07,Pro,8,FinTech,US,event,False,0,177,Pro,8.0,392.0,4704.0,annual,0.0,1.0,3.0,56,9.0,9.0,0.0,1.0,66.0,11.0,3.0,6.0,265.25531914893617,1.0,2.0416666666666665,5.0,0.0,1.90625,4.5,0.5
A-ef84cf,2024-03-01,Enterprise,8,EdTech,US,partner,False,1,214,Basic,8.0,152.0,1824.0,monthly,0.0,1.0,3.0,54,15.0,15.0,0.0,1.0,45.0,11.25,1.0,4.0,336.6666666666667,0.0,0.0,0.0,0.0,1.3333333333333333,4.0,0.3333333333333333
A-d49cc5,2023-09-19,Basic,50,Cybersecurity,FR,event,False,0,378,Basic,50.0,950.0,11400.0,monthly,0.0,0.0,3.0,3,0.0,0.0,0.0,0.0,11.0,11.0,0.0,1.0,305.0,1.0,2.1666666666666665,4.0,0.0,0.8888888888888888,4.5,0.3333333333333333
A-67be94,2023-04-04,Enterprise,26,EdTech,US,organic,False,0,546,Enterprise,52.0,10348.0,124176.0,monthly,0.0,0.0,0.0,103,12.0,6.0,1.0,2.0,63.0,9.0,4.0,7.0,273.62857142857143,0.0,0.0,0.0,0.0,1.5972222222222223,5.0,1.0
A-4e960a,2024-01-17,Enterprise,12,FinTech,US,other,True,0,258,Basic,12.0,228.0,2736.0,monthly,0.0,1.0,5.0,8,21.0,10.5,3.0,2.0,34.0,11.333333333333334,3.0,3.0,315.25,0.0,0.0,0.0,0.0,1.2916666666666665,4.0,0.4
A-c37cab,2024-07-29,Pro,13,Cybersecurity,UK,event,False,1,64,Basic,30.0,570.0,6840.0,monthly,0.0,0.0,4.0,4,46.0,9.2,2.0,4.0,105.0,9.545454545454545,4.0,8.0,291.50847457627117,0.0,0.0,0.0,0.0,1.375,3.75,0.5
A-533452,2024-11-12,Pro,9,DevTools,AU,organic,False,1,-42,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,4.0,4.0,0.0,1.0,111.0,10.090909090909092,2.0,10.0,288.57142857142856,2.0,0.5833333333333334,3.0,0.0,1.3645833333333333,4.0,0.5
A-443b7c,2024-09-06,Enterprise,1,Cybersecurity,US,other,False,0,25,Pro,84.0,4116.0,49392.0,monthly,0.0,0.0,3.0,0,17.0,8.5,2.0,2.0,102.0,11.333333333333334,2.0,9.0,311.9811320754717,1.0,0.20833333333333334,4.0,0.0,1.21875,4.4,0.75
A-1f7acb,2023-08-06,Basic,64,FinTech,UK,ads,True,0,422,Enterprise,64.0,12736.0,152832.0,annual,0.0,3.0,4.0,9,39.0,7.8,5.0,5.0,100.0,9.090909090909092,12.0,10.0,328.64,0.0,0.0,0.0,0.0,1.6319444444444444,4.4,0.5
A-f51f16,2023-12-25,Enterprise,1,HealthTech,US,partner,False,1,281,Basic,2.0,38.0,456.0,annual,0.0,0.0,2.0,35,22.0,11.0,2.0,2.0,39.0,9.75,3.0,4.0,363.969696969697,1.0,2.4166666666666665,0.0,0.0,1.21875,3.0,0.75
A-5a3eb9,2023-08-20,Enterprise,18,DevTools,CA,other,True,0,408,Basic,44.0,836.0,10032.0,annual,0.0,1.0,4.0,36,13.0,13.0,0.0,1.0,73.0,9.125,1.0,8.0,309.59375,0.0,0.0,0.0,0.0,1.0,0.0,0.6666666666666666
A-5f2961,2024-11-22,Basic,4,HealthTech,US,partner,False,1,-52,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,14.0,14.0,0.0,1.0,23.0,11.5,0.0,2.0,295.45714285714286,0.0,0.0,0.0,0.0,2.2083333333333335,0.0,1.0
A-417d2f,2023-07-04,Pro,4,Cybersecurity,IN,partner,True,1,455,Enterprise,14.0,0.0,0.0,annual,0.0,0.0,3.0,10,56.0,11.2,4.0,5.0,95.0,10.555555555555555,5.0,9.0,282.42857142857144,0.0,0.0,0.0,0.0,1.40625,4.333333333333333,0.75
A-e98302,2023-12-26,Enterprise,16,EdTech,US,ads,True,0,280,Basic,34.0,646.0,7752.0,annual,0.0,0.0,1.0,22,6.0,6.0,0.0,1.0,53.0,6.625,4.0,8.0,307.962962962963,1.0,2.6666666666666665,4.0,0.0,1.8645833333333333,4.166666666666667,0.5
A-8bde0c,2024-11-04,Basic,12,DevTools,US,organic,False,1,-34,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,22.0,11.0,1.0,2.0,29.0,7.25,2.0,3.0,312.2567567567568,1.0,0.5416666666666666,4.0,0.0,1.4166666666666665,4.0,0.5
A-bcf87c,2024-06-27,Pro,10,FinTech,US,event,False,0,96,Enterprise,10.0,1990.0,23880.0,annual,0.0,0.0,3.0,35,0.0,0.0,0.0,0.0,74.0,10.571428571428571,3.0,7.0,315.0,0.0,0.0,0.0,0.0,2.625,4.0,0.0
A-54ecc2,2023-06-11,Enterprise,4,Cybersecurity,US,partner,False,1,478,Basic,6.0,114.0,1368.0,monthly,0.0,1.0,4.0,4,13.0,13.0,0.0,1.0,84.0,12.0,5.0,7.0,303.5882352941176,0.0,0.0,0.0,0.0,1.3541666666666667,5.0,0.5
A-625d0b,2024-09-02,Basic,9,EdTech,AU,ads,False,0,29,Basic,9.0,0.0,0.0,annual,0.0,0.0,0.0,6,8.0,8.0,0.0,1.0,57.0,8.142857142857142,4.0,7.0,282.2391304347826,0.0,0.0,0.0,0.0,1.96875,3.0,0.75
A-fce879,2024-09-24,Pro,10,EdTech,UK,partner,True,1,7,Basic,33.0,627.0,7524.0,monthly,0.0,0.0,0.0,3,24.0,12.0,0.0,2.0,24.0,12.0,0.0,2.0,343.3333333333333,1.0,1.125,5.0,0.0,1.1666666666666665,4.0,0.5
A-b07b56,2024-11-08,Pro,25,DevTools,US,event,False,1,-38,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,31.0,15.5,2.0,2.0,83.0,11.857142857142858,3.0,7.0,311.9298245614035,0.0,0.0,0.0,0.0,0.9722222222222223,3.0,1.0
A-6da850,2023-10-07,Pro,5,FinTech,IN,organic,False,1,360,Pro,5.0,245.0,2940.0,annual,1.0,1.0,4.0,30,38.0,9.5,3.0,4.0,80.0,10.0,3.0,7.0,254.28358208955223,0.0,0.0,0.0,0.0,2.111111111111111,0.0,0.6666666666666666
A-342303,2024-03-16,Pro,1,EdTech,US,other,True,0,199,Pro,28.0,1372.0,16464.0,annual,0.0,0.0,1.0,83,7.0,7.0,1.0,1.0,25.0,8.333333333333334,3.0,3.0,196.69230769230768,0.0,0.0,0.0,0.0,1.2222222222222223,4.5,0.6666666666666666
A-e7a1e2,2024-06-23,Enterprise,3,Cybersecurity,US,event,False,1,100,Enterprise,12.0,2388.0,28656.0,monthly,0.0,0.0,1.0,53,9.0,9.0,0.0,1.0,70.0,10.0,1.0,6.0,331.2068965517241,0.0,0.0,0.0,0.0,1.875,4.0,0.0
A-f1f639,2023-02-26,Basic,2,EdTech,US,ads,False,0,583,Enterprise,9.0,1791.0,21492.0,monthly,0.0,0.0,0.0,12,6.0,6.0,0.0,1.0,6.0,6.0,0.0,1.0,299.1818181818182,1.0,0.7916666666666666,5.0,0.0,0.8194444444444445,4.75,0.5
A-a865bd,2023-09-19,Pro,38,Cybersecurity,US,organic,False,0,378,Pro,56.0,2744.0,32928.0,monthly,0.0,0.0,3.0,12,12.0,12.0,0.0,1.0,24.0,12.0,3.0,2.0,248.44444444444446,0.0,0.0,0.0,0.0,0.875,0.0,1.0
A-4e631b,2024-03-16,Enterprise,22,FinTech,US,other,False,0,199,Basic,22.0,418.0,5016.0,monthly,1.0,0.0,2.0,40,13.0,13.0,4.0,1.0,58.0,11.6,7.0,5.0,312.5853658536585,1.0,0.8333333333333334,4.0,0.0,1.0208333333333333,4.0,0.5
A-7f6b86,2023-08-24,Basic,45,HealthTech,US,partner,True,0,404,Enterprise,59.0,11741.0,140892.0,annual,1.0,0.0,2.0,15,0.0,0.0,0.0,0.0,78.0,11.142857142857142,4.0,6.0,356.1621621621622,2.0,1.2291666666666667,4.0,0.0,1.5583333333333333,3.5,0.8
A-8adedc,2024-02-11,Basic,4,EdTech,US,event,True,0,233,Pro,68.0,3332.0,39984.0,annual,0.0,0.0,9.0,24,23.0,11.5,2.0,2.0,71.0,11.833333333333334,5.0,6.0,286.60714285714283,1.0,0.75,0.0,0.0,2.0520833333333335,4.0,0.25
A-2edab2,2023-11-17,Enterprise,17,HealthTech,US,event,False,0,319,Basic,17.0,323.0,3876.0,annual,1.0,0.0,1.0,69,0.0,0.0,0.0,0.0,47.0,9.4,0.0,5.0,335.9756097560976,1.0,0.5,0.0,0.0,1.25,3.0,0.25
A-149a69,2024-10-17,Basic,34,DevTools,US,event,False,1,-16,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,17.0,8.5,3.0,2.0,319.55555555555554,3.0,0.5972222222222222,4.333333333333333,0.0,1.2261904761904763,4.2,0.7142857142857143
A-a6d261,2023-11-29,Pro,9,FinTech,CA,other,False,0,307,Pro,26.0,1274.0,15288.0,annual,1.0,0.0,6.0,11,54.0,10.8,1.0,5.0,115.0,10.454545454545455,8.0,8.0,312.7118644067797,0.0,0.0,0.0,0.0,1.3125,5.0,0.5
A-443f6f,2024-12-07,Basic,19,Cybersecurity,US,organic,False,0,-67,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,49.0,9.8,5.0,5.0,294.7916666666667,1.0,0.5416666666666666,5.0,0.0,1.0555555555555556,4.666666666666667,0.3333333333333333
A-202b67,2024-03-22,Pro,11,HealthTech,US,organic,False,0,193,Pro,11.0,539.0,6468.0,monthly,1.0,0.0,6.0,27,9.0,9.0,0.0,1.0,46.0,9.2,1.0,5.0,244.27777777777777,1.0,1.4583333333333333,0.0,0.0,1.53125,4.666666666666667,0.75
A-00bed1,2023-11-14,Basic,28,Cybersecurity,US,ads,True,0,322,Enterprise,28.0,5572.0,66864.0,annual,2.0,0.0,8.0,30,33.0,11.0,0.0,3.0,100.0,10.0,6.0,9.0,285.0,0.0,0.0,0.0,0.0,1.3229166666666667,4.0,1.0
A-ffc04f,2024-06-06,Pro,13,EdTech,US,ads,False,0,117,Enterprise,13.0,2587.0,31044.0,monthly,0.0,0.0,7.0,12,54.0,13.5,1.0,4.0,133.0,11.083333333333334,3.0,12.0,322.3918918918919,0.0,0.0,0.0,0.0,0.738095238095238,4.5,0.42857142857142855
A-65c341,2023-12-26,Pro,11,FinTech,US,ads,True,1,280,Enterprise,11.0,2189.0,26268.0,annual,0.0,0.0,1.0,0,14.0,14.0,1.0,1.0,45.0,11.25,1.0,3.0,362.5405405405405,0.0,0.0,0.0,0.0,1.725,4.0,0.8
A-dcc2f0,2023-07-22,Basic,15,FinTech,UK,organic,False,0,437,Pro,15.0,735.0,8820.0,annual,0.0,0.0,1.0,15,23.0,7.666666666666667,1.0,3.0,107.0,10.7,3.0,9.0,289.3768115942029,0.0,0.0,0.0,0.0,1.125,0.0,0.5
A-ced9aa,2024-10-05,Enterprise,3,DevTools,US,other,False,0,-4,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,24.0,12.0,2.0,2.0,53.0,8.833333333333334,5.0,5.0,311.26,0.0,0.0,0.0,0.0,1.2023809523809523,3.0,0.2857142857142857
A-3d957b,2024-04-04,Pro,14,HealthTech,UK,other,False,0,180,Basic,73.0,1387.0,16644.0,monthly,3.0,0.0,4.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5,0.0,0.0,0.0,0.0,1.7222222222222223,3.0,1.0
A-89ee83,2024-10-04,Pro,1,Cybersecurity,US,organic,False,0,-3,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,60.0,10.0,1.0,6.0,66.0,9.428571428571429,2.0,7.0,314.9,0.0,0.0,0.0,0.0,1.0,4.0,0.5
A-883b7d,2024-03-28,Basic,17,Cybersecurity,IN,other,False,0,187,Enterprise,50.0,9950.0,119400.0,annual,0.0,0.0,11.0,40,18.0,9.0,6.0,2.0,57.0,9.5,10.0,6.0,305.25925925925924,0.0,0.0,0.0,0.0,0.9583333333333334,4.0,0.8
A-dcc3f1,2023-12-27,Pro,21,HealthTech,US,event,False,1,279,Enterprise,22.0,4378.0,52536.0,annual,0.0,0.0,1.0,57,11.0,11.0,0.0,1.0,43.0,10.75,4.0,4.0,305.7317073170732,4.0,1.3020833333333335,3.0,0.0,1.4861111111111112,3.8,0.6666666666666666
A-c62e55,2023-02-08,Basic,1,EdTech,US,partner,True,0,601,Enterprise,15.0,2985.0,35820.0,monthly,0.0,0.0,0.0,149,0.0,0.0,0.0,0.0,18.0,9.0,0.0,2.0,254.77777777777777,0.0,0.0,0.0,0.0,1.1458333333333335,4.0,0.5
A-e4144b,2024-10-22,Pro,41,EdTech,UK,other,False,0,-21,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,41.0,13.666666666666666,3.0,2.0,50.0,12.5,4.0,3.0,324.57142857142856,0.0,0.0,0.0,0.0,2.375,4.0,0.6666666666666666
A-e40f45,2024-04-18,Pro,21,HealthTech,US,organic,False,1,166,Pro,21.0,0.0,0.0,annual,3.0,0.0,5.0,37,4.0,4.0,1.0,1.0,26.0,8.666666666666666,2.0,3.0,306.8285714285714,1.0,2.0416666666666665,0.0,0.0,1.113095238095238,4.333333333333333,0.5714285714285714
A-96215d,2024-08-08,Enterprise,10,FinTech,US,event,False,0,54,Enterprise,16.0,3184.0,38208.0,annual,1.0,0.0,3.0,1,33.0,11.0,1.0,3.0,50.0,10.0,4.0,5.0,291.14285714285717,0.0,0.0,0.0,0.0,1.0416666666666667,3.0,1.0
A-2b9d3e,2023-06-04,Enterprise,1,EdTech,US,partner,False,0,485,Basic,28.0,532.0,6384.0,annual,0.0,0.0,1.0,33,21.0,21.0,0.0,1.0,40.0,13.333333333333334,0.0,3.0,328.97435897435895,0.0,0.0,0.0,0.0,1.4444444444444446,5.0,0.6666666666666666
A-b7724f,2023-03-28,Basic,1,HealthTech,UK,organic,False,0,553,Basic,10.0,190.0,2280.0,monthly,0.0,0.0,4.0,11,18.0,9.0,1.0,2.0,83.0,11.857142857142858,1.0,7.0,229.94285714285715,1.0,1.7916666666666667,0.0,0.0,1.4791666666666667,3.0,0.5
A-310452,2024-12-25,Enterprise,9,DevTools,FR,other,False,1,-85,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,49.0,12.25,1.0,4.0,69.0,11.5,2.0,6.0,220.47826086956522,0.0,0.0,0.0,0.0,1.53125,3.5,0.25
A-eb1312,2024-09-16,Pro,25,FinTech,US,partner,False,1,15,Pro,25.0,1225.0,14700.0,monthly,0.0,0.0,0.0,13,11.0,11.0,5.0,1.0,82.0,10.25,5.0,8.0,294.6545454545454,0.0,0.0,0.0,0.0,2.8333333333333335,5.0,0.0
A-df1e44,2024-02-23,Enterprise,12,Cybersecurity,UK,organic,False,1,221,Enterprise,12.0,2388.0,28656.0,monthly,1.0,1.0,6.0,23,8.0,8.0,1.0,1.0,46.0,9.2,3.0,4.0,285.55555555555554,0.0,0.0,0.0,0.0,1.5833333333333333,5.0,0.0
A-6a7c9d,2024-10-24,Enterprise,26,Cybersecurity,US,organic,False,1,-23,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,9.0,9.0,0.0,1.0,31.0,10.333333333333334,0.0,2.0,316.25,1.0,1.1666666666666667,3.0,0.0,1.4305555555555556,4.0,0.6666666666666666
A-cbd1a3,2024-11-25,Basic,6,DevTools,US,other,False,0,-55,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,32.0,16.0,2.0,1.0,63.0,10.5,4.0,4.0,290.3095238095238,1.0,2.9166666666666665,0.0,0.0,1.4375,4.0,0.25
A-a8d89d,2023-12-08,Pro,13,EdTech,US,ads,False,0,298,Basic,13.0,247.0,2964.0,monthly,2.0,0.0,8.0,2,24.0,8.0,2.0,3.0,90.0,9.0,5.0,10.0,308.3469387755102,0.0,0.0,0.0,0.0,1.8541666666666665,5.0,0.0
A-600734,2023-11-14,Pro,29,DevTools,US,organic,True,0,322,Basic,29.0,551.0,6612.0,monthly,1.0,0.0,5.0,26,29.0,9.666666666666666,2.0,3.0,82.0,9.11111111111111,5.0,8.0,282.4918032786885,1.0,2.7083333333333335,0.0,0.0,2.1904761904761907,3.6666666666666665,0.7142857142857143
A-86fc1d,2024-07-26,Basic,26,DevTools,UK,partner,False,0,67,Enterprise,28.0,5572.0,66864.0,monthly,1.0,0.0,1.0,46,9.0,9.0,1.0,1.0,24.0,8.0,4.0,3.0,327.2258064516129,1.0,1.0833333333333333,5.0,0.0,1.2291666666666665,4.0,1.0
A-78f02b,2024-11-17,Enterprise,11,HealthTech,US,event,False,1,-47,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,21.0,10.5,2.0,2.0,286.1666666666667,1.0,2.8333333333333335,0.0,0.0,1.875,4.0,0.3333333333333333
A-acb7f7,2024-01-06,Basic,32,EdTech,US,ads,False,0,269,Pro,32.0,1568.0,18816.0,monthly,1.0,0.0,3.0,31,25.0,8.333333333333334,5.0,3.0,63.0,9.0,6.0,7.0,282.76,0.0,0.0,0.0,0.0,1.7083333333333333,3.5,0.3333333333333333
A-712f1c,2023-12-16,Basic,17,DevTools,US,ads,False,1,290,Pro,38.0,1862.0,22344.0,annual,2.0,0.0,3.0,139,14.0,7.0,1.0,2.0,71.0,8.875,7.0,8.0,289.758064516129,1.0,2.125,0.0,0.0,1.7361111111111114,4.0,0.5
A-3793ee,2023-03-21,Enterprise,49,Cybersecurity,CA,organic,True,0,560,Enterprise,49.0,9751.0,117012.0,monthly,0.0,1.0,0.0,71,14.0,14.0,0.0,1.0,46.0,9.2,1.0,4.0,273.6666666666667,0.0,0.0,0.0,0.0,1.8229166666666665,4.0,0.25
A-9a532a,2024-07-06,Enterprise,11,HealthTech,US,partner,False,0,87,Basic,62.0,0.0,0.0,monthly,0.0,0.0,2.0,3,0.0,0.0,0.0,0.0,43.0,10.75,2.0,4.0,407.9375,0.0,0.0,0.0,0.0,2.395833333333333,0.0,0.5
A-2ebb4b,2023-05-15,Basic,41,HealthTech,US,ads,False,1,505,Pro,41.0,2009.0,24108.0,monthly,1.0,0.0,3.0,91,0.0,0.0,0.0,0.0,30.0,10.0,0.0,3.0,285.0,0.0,0.0,0.0,0.0,1.8125,3.0,0.5
A-6843f2,2024-12-10,Enterprise,21,HealthTech,CA,ads,False,0,-70,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,31.0,15.5,0.0,2.0,62.0,12.4,0.0,5.0,279.6585365853659,0.0,0.0,0.0,0.0,1.5208333333333333,3.0,0.5
A-c9bb3e,2024-03-24,Pro,5,EdTech,US,ads,False,1,191,Pro,10.0,490.0,5880.0,monthly,1.0,0.0,6.0,1,40.0,10.0,0.0,4.0,59.0,9.833333333333334,0.0,6.0,356.09090909090907,0.0,0.0,0.0,0.0,1.45,4.25,0.8
A-4814a3,2024-09-17,Basic,87,Cybersecurity,IN,event,False,1,14,Pro,87.0,4263.0,51156.0,monthly,1.0,0.0,0.0,4,15.0,15.0,0.0,1.0,58.0,11.6,1.0,5.0,289.0377358490566,0.0,0.0,0.0,0.0,0.78125,4.0,0.5
A-b7b7b7,2024-06-30,Basic,24,FinTech,US,event,False,0,93,Enterprise,24.0,4776.0,57312.0,monthly,1.0,0.0,6.0,12,47.0,11.75,3.0,3.0,99.0,11.0,6.0,8.0,282.98,1.0,0.041666666666666664,5.0,0.0,0.7083333333333334,5.0,0.0
A-ccc747,2024-01-12,Pro,16,HealthTech,FR,event,False,0,263,Pro,16.0,784.0,9408.0,annual,2.0,0.0,3.0,20,0.0,0.0,0.0,0.0,33.0,11.0,0.0,3.0,317.5357142857143,1.0,0.20833333333333334,0.0,1.0,1.34375,5.0,0.25
A-bb3bd4,2024-01-27,Basic,23,HealthTech,US,ads,False,0,248,Basic,23.0,437.0,5244.0,monthly,2.0,0.0,4.0,15,14.0,14.0,2.0,1.0,57.0,11.4,3.0,4.0,298.0689655172414,2.0,1.1458333333333333,5.0,0.0,1.550925925925926,4.6,0.4444444444444444
A-09316c,2024-09-11,Enterprise,70,FinTech,AU,organic,False,1,20,Enterprise,70.0,13930.0,167160.0,annual,0.0,0.0,2.0,8,10.0,10.0,2.0,1.0,73.0,10.428571428571429,4.0,7.0,251.69387755102042,0.0,0.0,0.0,0.0,2.2916666666666665,4.5,0.5
A-96bbc6,2024-05-07,Enterprise,39,Cybersecurity,US,organic,False,1,147,Pro,64.0,3136.0,37632.0,annual,2.0,0.0,4.0,23,29.0,7.25,2.0,4.0,39.0,7.8,3.0,5.0,315.6666666666667,0.0,0.0,0.0,0.0,2.138888888888889,3.3333333333333335,0.3333333333333333
A-bc4d48,2024-06-12,Pro,35,EdTech,US,ads,True,0,111,Pro,35.0,1715.0,20580.0,annual,1.0,0.0,4.0,33,0.0,0.0,0.0,0.0,38.0,12.666666666666666,0.0,3.0,285.8965517241379,2.0,1.2083333333333333,5.0,0.0,1.4666666666666666,4.0,0.6
A-b30291,2024-04-05,Basic,5,HealthTech,US,event,True,0,179,Basic,41.0,779.0,9348.0,monthly,0.0,0.0,6.0,4,37.0,12.333333333333334,0.0,3.0,81.0,11.571428571428571,6.0,6.0,328.04761904761904,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
A-cdf020,2023-08-16,Pro,23,DevTools,AU,organic,False,1,412,Pro,23.0,1127.0,13524.0,annual,1.0,0.0,2.0,80,20.0,10.0,0.0,2.0,59.0,9.833333333333334,1.0,6.0,319.6,0.0,0.0,0.0,0.0,1.2291666666666667,4.0,0.5
A-e6afc1,2023-02-24,Pro,1,DevTools,US,ads,False,0,585,Pro,2.0,98.0,1176.0,annual,0.0,0.0,3.0,32,23.0,7.666666666666667,5.0,3.0,65.0,8.125,7.0,6.0,299.75757575757575,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A-e3bd71,2023-03-25,Basic,31,Cybersecurity,US,partner,False,0,556,Basic,41.0,779.0,9348.0,annual,0.0,0.0,1.0,102,16.0,8.0,0.0,2.0,58.0,9.666666666666666,5.0,6.0,287.7,0.0,0.0,0.0,0.0,1.2604166666666665,4.0,0.5
A-b179bf,2024-10-27,Basic,43,Cybersecurity,IN,ads,False,1,-26,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,46.0,11.5,0.0,4.0,118.0,11.8,3.0,8.0,279.9736842105263,0.0,0.0,0.0,0.0,1.1333333333333333,4.0,0.6
A-098560,2023-10-21,Enterprise,1,DevTools,UK,ads,False,0,346,Basic,7.0,133.0,1596.0,annual,0.0,0.0,5.0,26,31.0,7.75,2.0,4.0,77.0,9.625,5.0,8.0,322.7916666666667,0.0,0.0,0.0,0.0,0.041666666666666664,3.0,1.0
A-82861f,2024-04-25,Basic,41,DevTools,UK,organic,False,0,159,Basic,41.0,779.0,9348.0,monthly,0.0,0.0,6.0,58,31.0,10.333333333333334,5.0,3.0,62.0,8.857142857142858,9.0,7.0,288.35555555555555,2.0,0.5833333333333334,3.0,0.0,0.65625,3.25,0.5
A-94c3cd,2023-09-20,Enterprise,32,FinTech,CA,other,False,0,377,Basic,45.0,855.0,10260.0,annual,0.0,0.0,2.0,2,24.0,12.0,0.0,2.0,35.0,11.666666666666666,0.0,3.0,341.92857142857144,1.0,2.5416666666666665,3.0,0.0,1.8645833333333333,3.5,0.5
A-a33200,2024-09-15,Basic,29,HealthTech,US,partner,False,1,16,Enterprise,29.0,5771.0,69252.0,monthly,0.0,0.0,1.0,4,13.0,6.5,0.0,2.0,29.0,7.25,0.0,4.0,302.14,0.0,0.0,0.0,0.0,1.5138888888888886,4.5,0.3333333333333333
A-034368,2023-11-05,Enterprise,19,EdTech,US,event,False,0,331,Basic,26.0,494.0,5928.0,monthly,0.0,0.0,0.0,102,26.0,13.0,0.0,2.0,62.0,10.333333333333334,4.0,6.0,287.08,0.0,0.0,0.0,0.0,1.7166666666666668,4.0,0.4
A-b54c01,2024-09-29,Enterprise,29,DevTools,US,event,False,1,2,NO_ACTIVE_SUB,0.0,0.0,0.0,UNKNOWN,0.0,0.0,0.0,19997,0.0,0.0,0.0,0.0,6.0,6.0,3.0,1.0,272.0,0.0,0.0,0.0,0.0,1.775,3.0,0.2
A-d82ef9,2024-07-02,Basic,26,EdTech,UK,other,False,0,91,Pro,26.0,1274.0,15288.0,monthly,1.0,2.0,7.0,3,63.0,10.5,3.0,6.0,162.0,10.125,9.0,14.0,284.1333333333333,0.0,0.0,0.0,0.0,1.736111111111111,4.333333333333333,0.6666666666666666
A-bb2f49,2023-05-28,Pro,8,Cybersecurity,US,other,False,0,492,Pro,14.0,686.0,8232.0,monthly,0.0,0.0,1.0,27,17.0,17.0,0.0,1.0,64.0,12.8,5.0,5.0,304.9074074074074,0.0,0.0,0.0,0.0,0.9305555555555555,4.0,0.6666666666666666
A-1f559b,2023-09-04,Enterprise,5,HealthTech,US,organic,True,0,393,Pro,18.0,882.0,10584.0,monthly,0.0,0.0,4.0,68,0.0,0.0,0.0,0.0,46.0,11.5,2.0,4.0,316.47058823529414,0.0,0.0,0.0,0.0,2.1875,4.0,0.75
